Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-mii-ig-dokument.json	18498	-	0	0	0	0	0	0	18	107	0	0	0	0	0	0	0	1	0	0	32	175	449	0	0	0	4	0	5
fsh-generated/resources/CapabilityStatement-mii-cps-dokument-capabilitystatement.json	12549	8	0	0	3	0	0	0	1	744	0	0	0	0	0	0	0	0	0	0	25	80	105	0	1	0	1	0	0
fsh-generated/resources/CodeSystem-mii-cs-dokument-nlp-processing-status.json	3898	4	0	0	0	0	0	0	1	12	0	0	1	0	0	0	0	0	0	0	22	34	158	0	0	0	1	0	1
fsh-generated/resources/DocumentReference-AmandaAlzheimerAnnotiertesDokument.json	48998	5	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	20	106	85	0	0	1	0	0	0
fsh-generated/resources/DocumentReference-AmandaAlzheimerDeIdentifiziertesDokument.json	11513	3	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	14	36	38	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-AmandaAlzheimerKlartextDokument.json	12133	4	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	14	50	72	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-AmandaAlzheimerOriginalDokument.json	20387	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	67	42	0	0	0	0	0	0
fsh-generated/resources/Encounter-AmandaAlzheimerAbteilungskontakt.json	1287	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	8	16	47	0	0	0	0	0	0
fsh-generated/resources/Encounter-AmandaAlzheimerEinrichtungskontakt.json	1011	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	13	15	0	0	0	0	0	0
fsh-generated/resources/Encounter-AmandaAlzheimerVersorgungsstellenKontakt.json	1110	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	12	16	0	0	0	0	0	0
